,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
247,472,2023-03-29 07:28:40.354748,2023-03-29 07:28:43.380,3.00,0.058,0.059,0.010,3.025252,3.127,-0.10174799999999973,no+rps
248,473,2023-03-29 07:28:41.358022,2023-03-29 07:28:54.003,5.41,0.086,0.077,0.019,12.644978,5.5920000000000005,7.0529779999999995,no+rps
249,474,2023-03-29 07:28:41.359525,2023-03-29 07:28:53.205,2.82,0.086,0.249,0.015,11.845475,3.17,8.675475,no+rps
250,475,2023-03-29 07:28:42.362882,2023-03-29 07:28:46.117,3.69,0.076,0.757,0.157,3.754118,4.68,-0.9258819999999996,no+rps
251,476,2023-03-29 07:28:42.364402,2023-03-29 07:28:55.092,2.79,0.045,0.653,0.011,12.727598,3.499,9.228598,no+rps
252,477,2023-03-29 07:28:43.367666,2023-03-29 07:28:49.894,11.0,0.077,0.850,0.010,6.526334,11.937,-5.410665999999999,no+rps
253,478,2023-03-29 07:28:43.369245,2023-03-29 07:29:03.324,10.3,0.053,0.708,0.009,19.954755,11.070000000000002,8.884754999999997,no+rps
254,479,2023-03-29 07:28:44.372568,2023-03-29 07:28:49.213,12.3,0.043,0.159,0.013,4.840432,12.515,-7.674568000000001,no+rps
255,480,2023-03-29 07:28:44.374293,2023-03-29 07:28:51.720,2.76,0.038,1.717,0.011,7.345707,4.526,2.819707,no+rps
256,481,2023-03-29 07:28:45.377855,2023-03-29 07:28:51.641,4.58,0.052,1.239,0.031,6.263145,5.901999999999999,0.3611450000000005,no+rps
257,482,2023-03-29 07:28:45.379364,2023-03-29 07:29:01.412,8.55,0.050,1.228,0.035,16.032636,9.863000000000001,6.169635999999999,no+rps
258,483,2023-03-29 07:28:46.383779,2023-03-29 07:29:03.405,7.76,0.075,2.742,0.024,17.021221,10.600999999999999,6.4202210000000015,no+rps
259,484,2023-03-29 07:28:46.385301,2023-03-29 07:28:58.958,11.5,0.061,0.292,0.045,12.572699,11.898,0.6746990000000004,no+rps
260,485,2023-03-29 07:28:47.388628,2023-03-29 07:28:58.549,2.74,0.061,0.324,0.034,11.160372,3.159,8.001372,no+rps
261,486,2023-03-29 07:28:47.390232,2023-03-29 07:28:54.110,15.7,0.043,0.112,0.016,6.719768,15.870999999999999,-9.151231999999998,no+rps
262,487,2023-03-29 07:28:48.393519,2023-03-29 07:28:58.873,2.97,0.075,0.129,0.011,10.479481,3.1850000000000005,7.294480999999999,no+rps
263,488,2023-03-29 07:28:48.395109,2023-03-29 07:29:03.977,4.16,0.039,0.118,0.014,15.581891,4.331,11.250891,no+rps
264,489,2023-03-29 07:28:49.398326,2023-03-29 07:29:01.106,5.26,0.067,0.519,0.015,11.707674,5.861,5.846674000000001,no+rps
265,490,2023-03-29 07:28:49.399950,2023-03-29 07:28:52.461,19.7,0.088,0.843,0.018,3.06105,20.649,-17.58795,no+rps
266,491,2023-03-29 07:28:50.403286,2023-03-29 07:28:55.968,16.7,0.042,0.840,0.014,5.564714,17.596,-12.031286,no+rps
267,492,2023-03-29 07:28:50.404795,2023-03-29 07:28:53.684,3.10,0.043,1.033,0.008,3.279205,4.184,-0.904795,no+rps
268,493,2023-03-29 07:28:51.408183,2023-03-29 07:29:06.044,15.3,0.040,0.944,0.014,14.635817,16.298,-1.6621829999999989,no+rps
269,494,2023-03-29 07:28:51.409822,2023-03-29 07:29:00.352,11.0,0.044,0.894,0.010,8.942178,11.948,-3.005822,no+rps
270,495,2023-03-29 07:28:52.413079,2023-03-29 07:29:00.413,14.1,0.057,1.306,0.032,7.999921,15.495000000000001,-7.495079000000001,no+rps
271,496,2023-03-29 07:28:52.414670,2023-03-29 07:28:55.564,3.38,0.040,1.451,0.008,3.14933,4.879,-1.7296699999999996,no+rps
272,497,2023-03-29 07:28:53.417925,2023-03-29 07:28:56.447,3.50,0.049,1.464,0.025,3.029075,5.038,-2.008925,no+rps
273,498,2023-03-29 07:28:53.419347,2023-03-29 07:28:57.311,4.53,0.046,0.119,0.019,3.891653,4.714,-0.8223470000000006,no+rps
274,499,2023-03-29 07:28:54.423362,2023-03-29 07:28:57.459,3.37,0.043,0.079,0.012,3.035638,3.5040000000000004,-0.4683620000000004,no+rps
275,500,2023-03-29 07:28:54.425001,2023-03-29 07:29:05.760,5.19,0.052,2.158,0.007,11.334999,7.407,3.927999,no+rps
276,501,2023-03-29 07:28:55.428254,2023-03-29 07:29:10.806,3.18,0.191,0.123,0.017,15.377746,3.511,11.866746,no+rps
277,502,2023-03-29 07:28:55.429844,2023-03-29 07:29:00.192,4.91,0.050,0.832,0.008,4.762156,5.8,-1.0378439999999998,no+rps
278,503,2023-03-29 07:28:56.433033,2023-03-29 07:29:01.953,3.04,0.043,0.322,0.011,5.519967,3.4160000000000004,2.103967,no+rps
279,504,2023-03-29 07:28:56.434584,2023-03-29 07:28:59.350,15.2,0.087,0.058,0.010,2.915416,15.354999999999999,-12.439583999999998,no+rps
280,505,2023-03-29 07:28:57.437815,2023-03-29 07:29:01.863,11.4,0.063,0.091,0.011,4.425185,11.565,-7.139815,no+rps
281,506,2023-03-29 07:28:57.439338,2023-03-29 07:29:13.472,10.5,0.064,0.039,0.012,16.032662,10.615,5.417661999999998,no+rps
282,507,2023-03-29 07:28:58.442684,2023-03-29 07:29:01.748,10.7,0.174,0.064,0.017,3.305316,10.954999999999998,-7.649683999999999,no+rps
283,508,2023-03-29 07:28:58.444262,2023-03-29 07:29:01.324,15.8,0.061,0.059,0.008,2.879738,15.927999999999999,-13.048262,no+rps
284,509,2023-03-29 07:28:59.447256,2023-03-29 07:29:13.795,3.91,0.096,0.044,0.011,14.347744,4.061,10.286744,no+rps
285,510,2023-03-29 07:28:59.448892,2023-03-29 07:29:14.168,14.2,0.063,0.088,0.010,14.719108,14.360999999999999,0.3581080000000014,no+rps
286,511,2023-03-29 07:29:00.452192,2023-03-29 07:29:12.042,14.5,0.045,0.270,0.013,11.589808,14.828,-3.2381919999999997,no+rps
287,512,2023-03-29 07:29:00.453780,2023-03-29 07:29:03.712,8.24,0.041,0.061,0.015,3.25822,8.357000000000001,-5.098780000000001,no+rps
288,513,2023-03-29 07:29:01.457018,2023-03-29 07:29:12.466,14.0,0.050,0.089,0.037,11.008982,14.176000000000002,-3.1670180000000023,no+rps
289,514,2023-03-29 07:29:01.458580,2023-03-29 07:29:12.358,13.9,0.057,0.086,0.014,10.89942,14.057,-3.157580000000001,no+rps
290,515,2023-03-29 07:29:02.461805,2023-03-29 07:29:16.580,6.95,0.057,0.119,0.038,14.118195,7.164000000000001,6.9541949999999995,no+rps
291,516,2023-03-29 07:29:02.463383,2023-03-29 07:29:16.696,8.16,0.050,0.066,0.018,14.232617,8.294000000000002,5.938616999999997,no+rps
292,517,2023-03-29 07:29:03.466717,2023-03-29 07:29:06.974,3.32,0.046,0.058,0.064,3.507283,3.4879999999999995,0.019283000000000605,no+rps
293,518,2023-03-29 07:29:03.469661,2023-03-29 07:29:08.202,7.46,0.038,0.105,0.013,4.732339,7.6160000000000005,-2.883661000000001,no+rps
294,519,2023-03-29 07:29:04.472551,2023-03-29 07:29:09.792,3.01,0.092,0.091,0.035,5.319449,3.228,2.0914489999999994,no+rps
295,520,2023-03-29 07:29:04.474249,2023-03-29 07:29:08.143,2.86,0.061,0.143,0.008,3.668751,3.0719999999999996,0.5967510000000003,no+rps
296,521,2023-03-29 07:29:05.477489,2023-03-29 07:29:10.543,7.90,0.079,0.056,0.016,5.065511,8.051,-2.9854890000000003,no+rps
297,522,2023-03-29 07:29:05.478997,2023-03-29 07:29:09.100,4.75,0.037,0.055,0.020,3.621003,4.861999999999999,-1.2409969999999992,no+rps
298,523,2023-03-29 07:29:06.482460,2023-03-29 07:29:09.913,7.91,0.061,0.087,0.011,3.43054,8.069,-4.63846,no+rps
299,524,2023-03-29 07:29:06.483978,2023-03-29 07:29:14.962,7.03,0.047,0.058,0.021,8.478022,7.156,1.3220219999999996,no+rps
300,525,2023-03-29 07:29:07.487244,2023-03-29 07:29:23.480,7.15,0.038,0.054,0.021,15.992756,7.263000000000001,8.729755999999998,no+rps
301,526,2023-03-29 07:29:07.488756,2023-03-29 07:29:10.660,12.3,0.044,0.199,0.009,3.171244,12.552000000000001,-9.380756000000002,no+rps
302,527,2023-03-29 07:29:08.492019,2023-03-29 07:29:21.582,12.3,0.034,0.310,0.013,13.089981,12.657000000000002,0.43298099999999806,no+rps
303,528,2023-03-29 07:29:08.493681,2023-03-29 07:29:21.774,3.13,0.035,0.276,0.007,13.280319,3.4480000000000004,9.832319,no+rps
304,529,2023-03-29 07:29:09.496593,2023-03-29 07:29:17.773,7.73,0.071,0.814,0.009,8.276407,8.624,-0.3475929999999998,no+rps
305,530,2023-03-29 07:29:09.498312,2023-03-29 07:29:13.578,3.55,0.038,0.066,0.018,4.079688,3.6719999999999993,0.4076880000000007,no+rps
306,531,2023-03-29 07:29:10.501700,2023-03-29 07:29:18.085,15.8,0.046,0.158,0.010,7.5833,16.014,-8.430699999999998,no+rps
307,532,2023-03-29 07:29:10.503233,2023-03-29 07:29:17.585,2.91,0.043,0.039,0.025,7.081767,3.0170000000000003,4.064767,no+rps
308,533,2023-03-29 07:29:11.506630,2023-03-29 07:29:25.093,7.06,0.042,0.092,0.009,13.58637,7.202999999999999,6.383370000000001,no+rps
309,534,2023-03-29 07:29:11.508138,2023-03-29 07:29:19.587,6.03,0.046,0.049,0.049,8.078862,6.174000000000001,1.9048619999999996,no+rps
310,535,2023-03-29 07:29:12.511438,2023-03-29 07:29:20.897,3.09,0.079,0.042,0.020,8.385562,3.231,5.154562,no+rps
