,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
42,151,2023-03-27 20:34:07.432103,2023-03-27 20:34:40.272,6.64,0.041,0.049,0.006,32.839897,6.736000000000001,26.103897,keda+keda
43,152,2023-03-27 20:34:07.433726,2023-03-27 20:34:39.397,11.0,0.138,0.093,0.007,31.963274,11.238,20.725274,keda+keda
44,153,2023-03-27 20:34:08.436969,2023-03-27 20:34:24.293,9.53,0.071,0.077,0.010,15.856031,9.687999999999999,6.168031000000001,keda+keda
45,154,2023-03-27 20:34:08.438520,2023-03-27 20:34:37.399,4.39,0.036,0.597,0.008,28.96048,5.030999999999999,23.92948,keda+keda
46,155,2023-03-27 20:34:09.441797,2023-03-27 20:34:37.984,4.94,0.051,0.069,0.009,28.542203,5.069000000000001,23.473202999999998,keda+keda
47,157,2023-03-27 20:34:10.446692,2023-03-27 20:34:37.917,26.3,0.035,0.079,0.019,27.470308,26.433,1.0373079999999995,keda+keda
48,161,2023-03-27 20:34:12.462125,2023-03-27 20:34:15.506,26.0,0.040,0.107,0.009,3.043875,26.156,-23.112125,keda+keda
49,162,2023-03-27 20:34:12.463634,2023-03-27 20:34:38.375,26.3,0.040,0.121,0.016,25.911366,26.476999999999997,-0.5656339999999958,keda+keda
50,163,2023-03-27 20:34:13.467207,2023-03-27 20:34:16.664,26.1,0.033,0.199,0.010,3.196793,26.342000000000006,-23.145207000000006,keda+keda
51,164,2023-03-27 20:34:13.468761,2023-03-27 20:34:51.110,26.4,0.040,0.135,0.009,37.641239,26.584,11.057239,keda+keda
52,165,2023-03-27 20:34:14.472079,2023-03-27 20:34:27.384,26.6,0.047,0.116,0.010,12.911921,26.773000000000003,-13.861079000000004,keda+keda
53,166,2023-03-27 20:34:14.473708,2023-03-27 20:34:26.640,27.2,0.046,0.034,0.012,12.166292,27.291999999999998,-15.125707999999998,keda+keda
54,167,2023-03-27 20:34:15.477022,2023-03-27 20:34:19.221,16.5,0.075,0.065,0.039,3.743978,16.679000000000002,-12.935022000000002,keda+keda
55,168,2023-03-27 20:34:15.478610,2023-03-27 20:34:27.290,25.6,0.056,0.043,0.012,11.81139,25.711000000000002,-13.899610000000003,keda+keda
56,169,2023-03-27 20:34:16.481843,2023-03-27 20:34:50.690,15.7,0.033,0.057,0.008,34.208157,15.797999999999998,18.410157,keda+keda
57,170,2023-03-27 20:34:16.483365,2023-03-27 20:34:51.375,13.7,0.058,0.058,0.010,34.891635,13.825999999999999,21.065635,keda+keda
58,171,2023-03-27 20:34:17.487415,2023-03-27 20:34:51.234,27.8,0.044,0.071,0.027,33.746585,27.942000000000004,5.804584999999999,keda+keda
59,172,2023-03-27 20:34:17.488905,2023-03-27 20:34:40.694,28.0,0.048,0.104,0.013,23.205095,28.165,-4.959904999999999,keda+keda
60,173,2023-03-27 20:34:18.492510,2023-03-27 20:34:40.572,28.3,0.036,0.124,0.008,22.07949,28.468,-6.38851,keda+keda
61,174,2023-03-27 20:34:18.494180,2023-03-27 20:34:29.765,11.1,0.062,0.037,0.010,11.27082,11.209,0.061820000000000874,keda+keda
62,176,2023-03-27 20:34:19.504199,2023-03-27 20:34:22.496,12.3,0.063,0.068,0.008,2.991801,12.439,-9.447199,keda+keda
63,177,2023-03-27 20:34:20.507529,2023-03-27 20:34:53.713,28.8,0.076,0.113,0.009,33.205471,28.998,4.207471000000002,keda+keda
64,179,2023-03-27 20:34:21.512317,2023-03-27 20:34:26.464,28.8,0.081,0.234,0.032,4.951683,29.147000000000002,-24.195317000000003,keda+keda
