time,cpu_used_aeneas,cpu_requested_aeneas,memory_used_aeneas,memory_requested_aeneas,pod_count_aeneas,mq_trigger_concurrency_aeneas,cpu_used_rawaeneas,cpu_requested_rawaeneas,memory_used_rawaeneas,memory_requested_rawaeneas,pod_count_rawaeneas,mq_trigger_concurrency_rawaeneas,cpu_used_getobject,cpu_requested_getobject,memory_used_getobject,memory_requested_getobject,pod_count_getobject,mq_trigger_concurrency_getobject,cpu_used_scaling-aeneas-tocloud,cpu_requested_scaling-aeneas-tocloud,memory_used_scaling-aeneas-tocloud,memory_requested_scaling-aeneas-tocloud,pod_count_scaling-aeneas-tocloud,mq_trigger_concurrency_scaling-aeneas-tocloud,cpu_used_mq_trigger_amqp-connector-aeneas,memory_used_mq_trigger_amqp-connector-aeneas,pod_count_mq_trigger_amqp-connector-aeneas,cpu_used_mq_trigger_amqp-connector-tocloud,memory_used_mq_trigger_amqp-connector-tocloud,pod_count_mq_trigger_amqp-connector-tocloud,cpu_used_mq_trigger_amqp-connector-rawaeneas,memory_used_mq_trigger_amqp-connector-rawaeneas,pod_count_mq_trigger_amqp-connector-rawaeneas,throughput
1680167824,0.009316883298520918,0.5,18612.723113560583,52428800,1,3.0,0.007708091433921177,0.15000000000000002,21187.441284970882,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.003725413564479546,0.1,9394.572133354472,134217728,1,50.0,0.00006318371233441912,827678.3554709604,3,0.004483986722352666,0,1,0.0010024250716155455,0,1,0
1680167825,0.009258453306343867,0.5,18499.022858683857,52428800,1,3.0,0.012852575154038452,0.15000000000000002,60922.31307213839,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.003725413564479546,0.1,9394.572133354472,134217728,1,50.0,0.00006545879919652552,868693.1401821082,3,0.004266722041409173,0,1,0.0010024250716155455,0,1,0
1680167826,0.009200023314166817,0.5,18385.32260380713,52428800,1,3.0,0.012816370359463657,0.15000000000000002,60812.826882652196,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.003725413564479546,0.1,9394.572133354472,134217728,1,50.0,0.00006773388605863193,909707.9248932558,3,0.004253626707737695,0,1,0.0010024250716155455,0,1,0
1680167827,0.010054843239921054,0.5,22115.000451711072,52428800,1,3.0,0.012780165564888863,0.15000000000000002,60703.340693166014,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.003725413564479546,0.1,9394.572133354472,134217728,1,50.0,0.0001560190587200731,950722.7096044035,3,0.0041780015645419485,0,1,0.0010024250716155455,0,1,0
1680167828,0.010054843239921054,0.5,22115.000451711072,52428800,1,3.0,0.012743960770314068,0.15000000000000002,60593.85450367982,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.003725413564479546,0.1,9394.572133354472,134217728,1,50.0,0.0001582941455821795,2519465.3150261063,3,0.0033225988803517337,0,1,0.0010024250716155455,0,1,0
1680167829,0.010054843239921054,0.5,22115.000451711072,52428800,1,3.0,0.012707755975739273,0.15000000000000002,60484.368314193634,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.003725413564479546,0.1,9394.572133354472,134217728,1,50.0,0.0001605692324442859,2641316.5366233615,3,0.0033314361499337353,0,1,0.0010024250716155455,0,1,0.2666666666666666
1680167830,0.00929165468715362,0.5,20916.53564252689,52428800,1,3.0,0.006378614655185582,0.15000000000000002,43466.982271277986,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.003725413564479546,0.1,9394.572133354472,134217728,1,50.0,0.008304135108597994,2763167.758220617,3,0.003340273419515737,0,1,0.0010024250716155455,0,1,0.26666666666666666
1680167831,0.009318837801666011,0.5,21002.809601664714,52428800,1,3.0,0.006342409860610788,0.15000000000000002,43357.4960817918,157286400,1,50.0,0.0035902658219660764,0.1,9258.151885263958,52428800,1,50.0,0.0037254135644795463,0.1,9394.572133354472,134217728,1,50.0,0.008705004603748552,2902928.1505453433,3,0.003996136792377068,0,1,0.0010024250716155455,0,1,0.26666666666666666
1680167832,0.009105192113155866,0.5,20324.739419821002,52428800,1,3.0,0.006306205066035993,0.15000000000000002,43248.00989230561,157286400,1,50.0,0.0035399686175463727,0.1,8494.063235344052,52428800,1,50.0,0.0037254135644795463,0.1,9394.572133354472,134217728,1,50.0,0.009105874098899108,3025424.236420558,3,0.003908245727749269,0,1,0.0010024250716155455,0,1,0.26666666666666666
1680167833,0.009105192113155866,0.5,20324.739419821002,52428800,1,3.0,0.0062700002714611985,0.15000000000000002,43138.523702819424,157286400,1,50.0,0.0035399686175463727,0.1,8494.063235344052,52428800,1,50.0,0.003679319877444146,0.1,7961.904584951781,134217728,1,50.0,0.068045153049179,3147920.3222957724,3,0.003908245727749269,0,1,0.0010744333395945617,0,1,0.26666666666666666
