time,cpu_used_aeneas,cpu_requested_aeneas,memory_used_aeneas,memory_requested_aeneas,pod_count_aeneas,mq_trigger_concurrency_aeneas,cpu_used_rawaeneas,cpu_requested_rawaeneas,memory_used_rawaeneas,memory_requested_rawaeneas,pod_count_rawaeneas,mq_trigger_concurrency_rawaeneas,cpu_used_getobject,cpu_requested_getobject,memory_used_getobject,memory_requested_getobject,pod_count_getobject,mq_trigger_concurrency_getobject,cpu_used_scaling-aeneas-tocloud,cpu_requested_scaling-aeneas-tocloud,memory_used_scaling-aeneas-tocloud,memory_requested_scaling-aeneas-tocloud,pod_count_scaling-aeneas-tocloud,mq_trigger_concurrency_scaling-aeneas-tocloud,cpu_used_mq_trigger_amqp-connector-aeneas,memory_used_mq_trigger_amqp-connector-aeneas,pod_count_mq_trigger_amqp-connector-aeneas,cpu_used_mq_trigger_amqp-connector-tocloud,memory_used_mq_trigger_amqp-connector-tocloud,pod_count_mq_trigger_amqp-connector-tocloud,cpu_used_mq_trigger_amqp-connector-rawaeneas,memory_used_mq_trigger_amqp-connector-rawaeneas,pod_count_mq_trigger_amqp-connector-rawaeneas,throughput
1680021745,0.08267205651689828,5,72554008.03613202,524288000,10,3.0,0.003108579311325701,0.05,611.7983452627158,52428800,1,50.0,0.020031902027351587,0.30000000000000004,18542.703160859055,157286400,3,50.0,0.009927161111869424,0.1,25546.99785220191,134217728,1,50.0,0.002459533404607192,0,1,0.001512886895084482,0,1,0.004796994640850259,0,1,0
1680021746,0.08011911582207043,5,73016497.60374093,524288000,10,3.0,0.003108579311325701,0.05,611.7983452627158,52428800,1,50.0,0.020031902027351587,0.30000000000000004,18542.703160859055,157286400,3,50.0,0.009927161111869424,0.1,25546.99785220191,134217728,1,50.0,0.002019164969188044,0,1,0.001512886895084482,0,1,0.0045602463059316,0,1,0.06666666666666665
1680021747,0.08239820145649068,5,73481210.50916989,524288000,10,3.0,0.003108579311325701,0.05,611.7983452627158,52428800,1,50.0,0.0228357719292389,0.30000000000000004,19112.55823425691,157286400,3,50.0,0.009927161111869424,0.1,25546.99785220191,134217728,1,50.0,0.001972610849702505,0,1,0.001512886895084482,0,1,0.004545953361297535,0,1,0.06666666666666667
1680021748,0.078659609382556,5,70184298.9528938,524288000,10,3.0,0.0038779894798507543,0.05,5126.810312480279,52428800,1,50.0,0.022866052717692636,0.30000000000000004,19106.768387173106,157286400,3,50.0,0.009927161111869424,0.1,25546.99785220191,134217728,1,50.0,0.001926056730216966,0,1,0.001512886895084482,0,1,0.004531660416663469,0,1,0.06666666666666667
1680021749,0.07750574922795951,5,70314723.39699802,524288000,10,3.0,0.0038779894798507543,0.05,5126.810312480279,52428800,1,50.0,0.022896333506146373,0.30000000000000004,19100.97854008931,157286400,3,50.0,0.0067292322969317786,0.1,23497.268392970684,134217728,1,50.0,0.0018795026107314271,0,1,0.001512886895084482,0,1,0.004517367472029404,0,1,0.06666666666666667
1680021750,0.07554625013486146,5,70438069.89723599,524288000,10,3.0,0.0038779894798507543,0.05,5126.810312480279,52428800,1,50.0,0.018994167451687752,0.30000000000000004,12089.855299662127,157286400,3,50.0,0.0067292322969317786,0.1,23497.268392970684,134217728,1,50.0,0.0008016830403298021,0,1,0.001512886895084482,0,1,0.0038274379833707797,0,1,0.06666666666666667
1680021751,0.07800116264342602,5,76453045.36275679,524288000,10,3.0,0.0038779894798507543,0.05,5126.810312480279,52428800,1,50.0,0.019929499803588303,0.30000000000000004,12239.148370634455,157286400,3,50.0,0.0067292322969317786,0.1,23497.268392970684,134217728,1,50.0,0.0007810394620597123,0,1,0.001512886895084482,0,1,0.003616526196806101,0,1,0.3999999999999999
1680021752,0.0774646843668483,5,78247397.00859986,524288000,10,3.0,0.0038779894798507543,0.05,5126.810312480279,52428800,1,50.0,0.019872458733895048,0.30000000000000004,12223.127092374267,157286400,3,50.0,0.010029211942158833,0.1,29769.85644810085,134217728,1,50.0,0.0007603958837896225,0,1,0.0007175820162916541,0,1,0.003631270386949993,0,1,0.4
1680021753,0.06874241714650094,5,72679959.73165272,524288000,10,3.0,0.0034989936541661645,0.05,5042.593890757715,52428800,1,50.0,0.017892756742728767,0.30000000000000004,10600.02100945066,157286400,3,50.0,0.004982288151993418,0.1,10609.417622016314,134217728,1,50.0,0.0007397523055195326,0,1,0,0,1,0.003646014577093885,0,1,0.4
1680021754,0.06830044724136859,5,68432467.9654753,524288000,10,3.0,0.0034732667542792155,0.05,5036.877132673164,52428800,1,50.0,0.019023312265006417,0.30000000000000004,10583.999731190472,157286400,3,50.0,0.004982288151993418,0.1,10609.417622016314,134217728,1,50.0,0.0007191087272494429,0,1,0,0,1,0.0036607587672377773,0,1,0.4
