time,cpu_used_aeneas,cpu_requested_aeneas,memory_used_aeneas,memory_requested_aeneas,pod_count_aeneas,mq_trigger_concurrency_aeneas,cpu_used_rawaeneas,cpu_requested_rawaeneas,memory_used_rawaeneas,memory_requested_rawaeneas,pod_count_rawaeneas,mq_trigger_concurrency_rawaeneas,cpu_used_getobject,cpu_requested_getobject,memory_used_getobject,memory_requested_getobject,pod_count_getobject,mq_trigger_concurrency_getobject,cpu_used_scaling-aeneas-tocloud,cpu_requested_scaling-aeneas-tocloud,memory_used_scaling-aeneas-tocloud,memory_requested_scaling-aeneas-tocloud,pod_count_scaling-aeneas-tocloud,mq_trigger_concurrency_scaling-aeneas-tocloud,cpu_used_mq_trigger_amqp-connector-aeneas,memory_used_mq_trigger_amqp-connector-aeneas,pod_count_mq_trigger_amqp-connector-aeneas,cpu_used_mq_trigger_amqp-connector-tocloud,memory_used_mq_trigger_amqp-connector-tocloud,pod_count_mq_trigger_amqp-connector-tocloud,cpu_used_mq_trigger_amqp-connector-rawaeneas,memory_used_mq_trigger_amqp-connector-rawaeneas,pod_count_mq_trigger_amqp-connector-rawaeneas,throughput
1680074684,0.0033294884158286903,1,7549.9023427718075,104857600,1,3.0,0.006176603551450894,0.05,10655.528694394692,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.00932804407161412,0.2,14568.642054484004,268435456,1,50.0,0.0038676394837911573,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.0026363503978565957,0,1,0
1680074685,0.0032958382362991818,1,7445.6569169910945,104857600,1,3.0,0.0061016445405807545,0.05,10495.607684759429,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.00932804407161412,0.2,14568.642054484004,268435456,1,50.0,0.0039183811800739595,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.0026161325662009743,0,1,0
1680074686,0.0032621880567696732,1,7341.411491210381,104857600,1,3.0,0.006026685529710615,0.05,10335.686675124163,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.00932804407161412,0.2,14568.642054484004,268435456,1,50.0,0.004222005006650877,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.002595914734545353,0,1,0.1333333333333333
1680074687,0.0032285378772401643,1,7237.166065429668,104857600,1,3.0,0.005951726518840478,0.05,10175.7656654889,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.00932804407161412,0.2,14568.642054484004,268435456,1,50.0,0.0042568541608086095,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.0017880064225959276,0,1,0.13333333333333333
1680074688,0.0031948876977106553,1,7132.920639648957,104857600,1,3.0,0.005876767507970339,0.05,10015.844655853638,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.00932804407161412,0.2,14568.642054484004,268435456,1,50.0,0.004291703314966342,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.006872926219517299,0,1,0.13333333333333333
1680074689,0.0031612375181811463,1,7028.675213868244,104857600,1,3.0,0.0028081693064962968,0.05,4315.9541004142675,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.00932804407161412,0.2,14568.642054484004,268435456,1,50.0,0.004326552469124075,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.006859899546864257,0,1,0.13333333333333333
1680074690,0.003127587338651638,1,6924.429788087531,104857600,1,3.0,0.002770342765722879,0.05,4241.986657233915,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.005568989014782361,0.2,10933.594097355288,268435456,1,50.0,0.006026314312347467,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.006846872874211214,0,1,0.13333333333333333
1680074691,0.0013435490945168545,1,2202.0048380691046,104857600,1,3.0,0.0027325162249494613,0.05,4168.019214053563,52428800,1,50.0,0.010334401900535976,0.2,21511.55766670037,104857600,1,50.0,0.005568989014782361,0.2,10933.594097355288,268435456,1,50.0,0.006026314312347467,78.04729330614889,1,0.0016432342367203598,2602.278169871897,1,0.014556936473269388,0,1,0.6668000266720011
1680074708,0.00008474355232794919,1,5935183.421132997,104857600,1,3.0,0.002694689684176043,0.05,4094.0517708732104,52428800,1,50.0,0.0067977490490319665,0.2,14263.973618789656,104857600,1,50.0,0.005568989014782361,0.2,10933.594097355288,268435456,1,50.0,0.00610681192473949,0,1,0.0016432342367203598,2602.278169871897,1,0.014556936473269388,0,1,0.6668000266720011
1680074709,0.00008474355232794919,1,6153715.648220428,104857600,1,3.0,0.0026568631434026255,0.05,4020.084327692858,52428800,1,50.0,0.006797749049031967,0.2,14263.973618789656,104857600,1,50.0,0.005568989014782361,0.2,10933.594097355288,268435456,1,50.0,0.005678411272678485,0,1,0.0016432342367203598,2602.278169871897,1,0.014556936473269388,0,1,0.6668000266720011
1680074710,0.00008474355232794919,1,6354039.1064738715,104857600,1,3.0,0,0.05,0,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0.005568989014782361,0.2,10933.594097355288,268435456,1,50.0,0.005643562118520752,0,1,0.0016432342367203598,2602.278169871897,1,0.014556936473269388,0,1,0.6668000266720011
1680074711,0.00008474355232794919,1,6554362.564727314,104857600,1,3.0,0,0.05,0,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0.005568989014782361,0.2,10933.594097355288,268435456,1,50.0,0.00560871296436302,0,1,0.0016432342367203598,2602.278169871897,1,0.014556936473269388,0,1,0.6668000266720011
1680074712,0.00008474355232794919,1,6754686.022980756,104857600,1,3.0,0,0.05,0,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0.0017922827379974323,0.2,3768.788406559101,268435456,1,50.0,0.005573863810205288,0,1,0.0017200295850292777,4988.276806554127,1,0.014556936473269388,0,1,1.333333333333333
1680074713,0.8142073180694194,1,6955009.481234199,104857600,1,3.0,0,0.05,0,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0.0017922827379974323,0.2,3768.788406559101,268435456,1,50.0,0.005539014656047555,0,1,0.0017200295850292777,4988.276806554127,1,0.015639365975903832,0,1,1.3333333333333333
1680074714,0.8426981764481587,1,9034909.886186829,104857600,1,3.0,0,0.05,0,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0.0017922827379974323,0.2,3768.788406559101,268435456,1,50.0,0.005504165501889823,0,1,0.0017200295850292777,4988.276806554127,1,0.015639365975903832,0,1,1.3333333333333333
1680074715,0.8711890348268982,1,9289461.190573877,104857600,1,3.0,0.00013778856755402243,0.05,498925.1497674418,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0.0017922827379974323,0.2,3768.788406559101,268435456,1,50.0,0.00546931634773209,0,1,0.0011082646406560049,2641.8629840995677,1,0.015639365975903832,0,1,1.3333333333333333
1680074716,0.8996798932056376,1,9544012.494960926,104857600,1,3.0,0.00013778856755402243,0.05,516619.4133333334,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0.0017922827379974323,0.2,3768.788406559101,268435456,1,50.0,0.005434467193574358,0,1,0.0011182598151310333,2646.7015032481017,1,0.015639365975903832,0,1,1.3333333333333333
1680074717,1.4055965763073435,1,9798563.799347974,104857600,1,3.0,0.00013778856755402243,0.05,534313.6768992248,52428800,1,50.0,0.003325937664549032,0.2,6939.75758514616,104857600,1,50.0,0,0.2,0,268435456,1,50.0,0.005399618039416625,0,1,0.0011282549896060616,2651.540022396636,1,0.015639365975903832,0,1,2.8
