,user_id,intime,outtime,pyodforest,preprocess,tagdata,storedata,TPT,FET,Queue time,scenario
418,420,2023-04-05 07:26:09.600015,2023-04-05 07:26:10.029032,0.327,0.011,0.012,0.030,0.429017,0.38,0.04901699999999998,no+k8shpa
419,421,2023-04-05 07:26:10.596518,2023-04-05 07:26:11.019381,0.317,0.008,0.011,0.030,0.422863,0.366,0.056863,no+k8shpa
420,422,2023-04-05 07:26:11.599661,2023-04-05 07:26:11.994035,0.311,0.010,0.012,0.026,0.394374,0.35900000000000004,0.03537399999999996,no+k8shpa
421,423,2023-04-05 07:26:12.605723,2023-04-05 07:26:13.043169,0.342,0.011,0.007,0.029,0.437446,0.38900000000000007,0.048445999999999934,no+k8shpa
422,424,2023-04-05 07:26:13.607393,2023-04-05 07:26:14.104291,0.382,0.010,0.008,0.029,0.496898,0.42900000000000005,0.06789799999999996,no+k8shpa
423,425,2023-04-05 07:26:14.612125,2023-04-05 07:26:15.002168,0.316,0.015,0.011,0.034,0.390043,0.376,0.014042999999999972,no+k8shpa
424,426,2023-04-05 07:26:15.615191,2023-04-05 07:26:16.026904,0.312,0.009,0.008,0.032,0.411713,0.361,0.05071300000000001,no+k8shpa
425,427,2023-04-05 07:26:16.621282,2023-04-05 07:26:17.028413,0.307,0.011,0.010,0.032,0.407131,0.36,0.047131000000000034,no+k8shpa
426,428,2023-04-05 07:26:17.619324,2023-04-05 07:26:18.028628,0.330,0.011,0.012,0.034,0.409304,0.387,0.02230399999999999,no+k8shpa
427,429,2023-04-05 07:26:18.625441,2023-04-05 07:26:19.039342,0.311,0.011,0.011,0.030,0.413901,0.363,0.05090100000000003,no+k8shpa
428,430,2023-04-05 07:26:19.628356,2023-04-05 07:26:20.040486,0.308,0.010,0.012,0.030,0.41213,0.36,0.05213000000000001,no+k8shpa
429,431,2023-04-05 07:26:20.635525,2023-04-05 07:26:21.037408,0.324,0.011,0.011,0.089,0.401883,0.43500000000000005,-0.03311700000000006,no+k8shpa
430,432,2023-04-05 07:26:21.635752,2023-04-05 07:26:22.051016,0.316,0.009,0.011,0.032,0.415264,0.368,0.04726400000000003,no+k8shpa
431,433,2023-04-05 07:26:22.639997,2023-04-05 07:26:23.067412,0.318,0.011,0.013,0.033,0.427415,0.375,0.05241499999999999,no+k8shpa
432,434,2023-04-05 07:26:23.639764,2023-04-05 07:26:24.058987,0.343,0.012,0.010,0.034,0.419223,0.399,0.02022299999999999,no+k8shpa
433,435,2023-04-05 07:26:24.646048,2023-04-05 07:26:25.066391,0.320,0.013,0.008,0.035,0.420343,0.376,0.04434300000000002,no+k8shpa
434,436,2023-04-05 07:26:25.649548,2023-04-05 07:26:26.053821,0.305,0.015,0.013,0.035,0.404273,0.368,0.036273,no+k8shpa
435,437,2023-04-05 07:26:26.650961,2023-04-05 07:26:27.028828,0.307,0.012,0.007,0.030,0.377867,0.356,0.021867000000000025,no+k8shpa
436,438,2023-04-05 07:26:27.654158,2023-04-05 07:26:28.066293,0.313,0.011,0.011,0.034,0.412135,0.369,0.04313499999999998,no+k8shpa
437,439,2023-04-05 07:26:28.656143,2023-04-05 07:26:29.077131,0.313,0.011,0.010,0.037,0.420988,0.371,0.04998799999999998,no+k8shpa
438,440,2023-04-05 07:26:29.662424,2023-04-05 07:26:30.048397,0.315,0.010,0.007,0.029,0.385973,0.36100000000000004,0.024972999999999967,no+k8shpa
439,441,2023-04-05 07:26:30.663228,2023-04-05 07:26:31.068655,0.308,0.008,0.011,0.032,0.405427,0.359,0.046426999999999996,no+k8shpa
440,442,2023-04-05 07:26:31.665920,2023-04-05 07:26:32.072484,0.311,0.008,0.009,0.032,0.406564,0.36,0.046563999999999994,no+k8shpa
