,user_id,intime,outtime,pyodforest,preprocess,tagdata,storedata,TPT,FET,Queue time,scenario
40,51,2023-04-04 19:01:26.925847,2023-04-04 19:01:27.362368,0.410,0.008,0.015,0.025,0.436521,0.458,-0.021479000000000026,keda+keda
41,52,2023-04-04 19:01:27.933112,2023-04-04 19:01:28.416293,0.331,0.007,0.012,0.026,0.483181,0.37600000000000006,0.10718099999999997,keda+keda
42,53,2023-04-04 19:01:28.931216,2023-04-04 19:01:29.450593,0.318,0.008,0.007,0.038,0.519377,0.371,0.14837699999999998,keda+keda
43,54,2023-04-04 19:01:29.937864,2023-04-04 19:01:30.376083,0.325,0.007,0.008,0.041,0.438219,0.381,0.05721900000000002,keda+keda
44,55,2023-04-04 19:01:30.937719,2023-04-04 19:01:31.328894,0.330,0.011,0.008,0.027,0.391175,0.37600000000000006,0.015174999999999939,keda+keda
45,56,2023-04-04 19:01:31.945373,2023-04-04 19:01:32.381082,0.444,0.008,0.008,0.023,0.435709,0.48300000000000004,-0.04729100000000003,keda+keda
46,57,2023-04-04 19:01:32.946621,2023-04-04 19:01:33.382406,0.306,0.007,0.012,0.029,0.435785,0.35400000000000004,0.08178499999999994,keda+keda
47,58,2023-04-04 19:01:33.946378,2023-04-04 19:01:34.459893,0.305,0.010,0.010,0.033,0.513515,0.358,0.15551500000000007,keda+keda
48,59,2023-04-04 19:01:34.957902,2023-04-04 19:01:35.381533,0.305,0.012,0.010,0.035,0.423631,0.362,0.06163099999999999,keda+keda
49,60,2023-04-04 19:01:35.956855,2023-04-04 19:01:36.366545,0.323,0.011,0.010,0.027,0.40969,0.37100000000000005,0.03868999999999995,keda+keda
50,62,2023-04-04 19:01:36.807580,2023-04-04 19:01:37.192010,0.393,0.011,0.012,0.032,0.38443,0.44800000000000006,-0.06357000000000007,keda+keda
51,61,2023-04-04 19:01:36.810137,2023-04-04 19:01:37.250364,0.317,0.008,0.008,0.028,0.440227,0.36100000000000004,0.07922699999999994,keda+keda
52,63,2023-04-04 19:01:36.960765,2023-04-04 19:01:37.430347,0.535,0.007,0.010,0.024,0.469582,0.5760000000000001,-0.10641800000000007,keda+keda
53,64,2023-04-04 19:01:37.816925,2023-04-04 19:01:38.228245,0.660,0.012,0.016,0.033,0.41132,0.7210000000000001,-0.30968000000000007,keda+keda
54,65,2023-04-04 19:01:37.816330,2023-04-04 19:01:38.483922,0.325,0.012,0.013,0.031,0.667592,0.381,0.28659199999999996,keda+keda
55,66,2023-04-04 19:01:37.962630,2023-04-04 19:01:38.699028,0.337,0.007,0.012,0.037,0.736398,0.393,0.343398,keda+keda
56,68,2023-04-04 19:01:38.820820,2023-04-04 19:01:39.265525,0.368,0.008,0.008,0.028,0.444705,0.41200000000000003,0.032704999999999984,keda+keda
57,67,2023-04-04 19:01:38.817895,2023-04-04 19:01:39.267525,0.994,0.007,0.007,0.034,0.44963,1.0419999999999998,-0.5923699999999998,keda+keda
58,69,2023-04-04 19:01:38.966305,2023-04-04 19:01:39.405018,1.172,0.007,0.010,0.030,0.438713,1.2189999999999999,-0.7802869999999998,keda+keda
59,71,2023-04-04 19:01:39.821196,2023-04-04 19:01:40.885188,1.347,0.012,0.011,0.027,1.063992,1.3969999999999998,-0.33300799999999975,keda+keda
60,70,2023-04-04 19:01:39.820271,2023-04-04 19:01:41.091746,0.640,0.008,0.008,0.032,1.271475,0.6880000000000001,0.5834749999999999,keda+keda
61,72,2023-04-04 19:01:39.969163,2023-04-04 19:01:41.394082,1.053,0.008,0.019,0.044,1.424919,1.1239999999999999,0.30091900000000016,keda+keda
62,75,2023-04-04 19:01:40.975838,2023-04-04 19:01:41.686997,1.075,0.012,0.027,0.056,0.711159,1.17,-0.45884099999999994,keda+keda
63,74,2023-04-04 19:01:40.830660,2023-04-04 19:01:42.041443,0.385,0.022,0.009,0.031,1.210783,0.44700000000000006,0.7637829999999999,keda+keda
64,73,2023-04-04 19:01:40.829015,2023-04-04 19:01:42.042341,0.552,0.008,0.014,0.033,1.213326,0.6070000000000001,0.6063259999999998,keda+keda
65,76,2023-04-04 19:01:41.830039,2023-04-04 19:01:42.285099,0.682,0.012,0.009,0.034,0.45506,0.7370000000000001,-0.2819400000000001,keda+keda
66,77,2023-04-04 19:01:41.834445,2023-04-04 19:01:42.489528,0.409,0.010,0.011,0.030,0.655083,0.45999999999999996,0.195083,keda+keda
67,78,2023-04-04 19:01:42.000809,2023-04-04 19:01:42.767727,0.427,0.008,0.008,0.038,0.766918,0.481,0.285918,keda+keda
68,80,2023-04-04 19:01:42.838001,2023-04-04 19:01:43.371284,0.419,0.014,0.008,0.027,0.533283,0.468,0.06528299999999992,keda+keda
69,79,2023-04-04 19:01:42.840334,2023-04-04 19:01:43.373994,0.418,0.009,0.010,0.033,0.53366,0.47,0.06366000000000005,keda+keda
70,81,2023-04-04 19:01:42.981959,2023-04-04 19:01:43.470193,0.628,0.010,0.009,0.034,0.488234,0.681,-0.19276600000000005,keda+keda
71,82,2023-04-04 19:01:43.840717,2023-04-04 19:01:44.368564,0.876,0.013,0.007,0.024,0.527847,0.92,-0.3921530000000001,keda+keda
72,83,2023-04-04 19:01:43.846912,2023-04-04 19:01:44.605314,0.384,0.007,0.013,0.028,0.758402,0.43200000000000005,0.32640199999999997,keda+keda
73,84,2023-04-04 19:01:43.993081,2023-04-04 19:01:44.946356,0.957,0.011,0.010,0.028,0.953275,1.006,-0.05272500000000002,keda+keda
74,87,2023-04-04 19:01:44.985041,2023-04-04 19:01:45.437704,1.041,0.015,0.010,0.028,0.452663,1.0939999999999999,-0.6413369999999998,keda+keda
75,86,2023-04-04 19:01:44.855707,2023-04-04 19:01:45.936207,0.406,0.009,0.008,0.025,1.0805,0.44800000000000006,0.6325,keda+keda
76,85,2023-04-04 19:01:44.853399,2023-04-04 19:01:46.006398,0.480,0.010,0.007,0.031,1.152999,0.528,0.6249990000000001,keda+keda
77,89,2023-04-04 19:01:45.854645,2023-04-04 19:01:46.348562,0.439,0.011,0.008,0.022,0.493917,0.48000000000000004,0.013916999999999957,keda+keda
78,88,2023-04-04 19:01:45.857869,2023-04-04 19:01:46.439802,0.393,0.007,0.007,0.025,0.581933,0.43200000000000005,0.14993299999999998,keda+keda
79,90,2023-04-04 19:01:45.992001,2023-04-04 19:01:46.536425,1.052,0.009,0.013,0.030,0.544424,1.1039999999999999,-0.5595759999999999,keda+keda
80,93,2023-04-04 19:01:46.991300,2023-04-04 19:01:47.458024,1.086,0.013,0.011,0.032,0.466724,1.142,-0.6752759999999999,keda+keda
81,91,2023-04-04 19:01:46.857927,2023-04-04 19:01:48.012192,0.400,0.012,0.006,0.026,1.154265,0.44400000000000006,0.710265,keda+keda
82,92,2023-04-04 19:01:46.858921,2023-04-04 19:01:48.033185,0.746,0.009,0.009,0.027,1.174264,0.791,0.38326399999999994,keda+keda
83,94,2023-04-04 19:01:47.864020,2023-04-04 19:01:48.375524,0.838,0.018,0.012,0.029,0.511504,0.897,-0.38549600000000006,keda+keda
84,95,2023-04-04 19:01:47.867869,2023-04-04 19:01:49.189831,0.369,0.011,0.014,0.025,1.321962,0.41900000000000004,0.902962,keda+keda
85,96,2023-04-04 19:01:48.000517,2023-04-04 19:01:49.191296,0.407,0.010,0.018,0.035,1.190779,0.47,0.7207790000000001,keda+keda
86,97,2023-04-04 19:01:48.877384,2023-04-04 19:01:49.368108,0.476,0.012,0.008,0.030,0.490724,0.526,-0.03527600000000003,keda+keda
87,99,2023-04-04 19:01:49.002045,2023-04-04 19:01:49.530897,0.386,0.012,0.008,0.026,0.528852,0.43200000000000005,0.09685199999999994,keda+keda
88,98,2023-04-04 19:01:48.869886,2023-04-04 19:01:49.736600,0.426,0.010,0.009,0.025,0.866714,0.47000000000000003,0.39671399999999996,keda+keda
89,100,2023-04-04 19:01:49.873857,2023-04-04 19:01:50.328780,0.380,0.011,0.006,0.041,0.454923,0.438,0.01692300000000002,keda+keda
90,101,2023-04-04 19:01:49.875022,2023-04-04 19:01:50.371617,0.426,0.009,0.010,0.027,0.496595,0.47200000000000003,0.024594999999999978,keda+keda
91,102,2023-04-04 19:01:50.002940,2023-04-04 19:01:50.478711,0.559,0.008,0.009,0.036,0.475771,0.6120000000000001,-0.1362290000000001,keda+keda
92,104,2023-04-04 19:01:50.879285,2023-04-04 19:01:51.397091,0.726,0.009,0.009,0.033,0.517806,0.777,-0.25919400000000004,keda+keda
93,103,2023-04-04 19:01:50.880727,2023-04-04 19:01:51.523786,0.946,0.008,0.014,0.034,0.643059,1.002,-0.35894099999999995,keda+keda
94,105,2023-04-04 19:01:51.006664,2023-04-04 19:01:51.830264,1.235,0.008,0.009,0.028,0.8236,1.28,-0.45640000000000003,keda+keda
95,107,2023-04-04 19:01:51.884019,2023-04-04 19:01:52.946427,0.429,0.011,0.011,0.030,1.062408,0.481,0.581408,keda+keda
96,106,2023-04-04 19:01:51.882865,2023-04-04 19:01:53.235337,0.466,0.008,0.011,0.026,1.352472,0.511,0.8414719999999999,keda+keda
97,109,2023-04-04 19:01:52.885662,2023-04-04 19:01:53.414877,1.625,0.011,0.012,0.029,0.529215,1.6769999999999998,-1.1477849999999998,keda+keda
98,111,2023-04-04 19:01:53.012114,2023-04-04 19:01:53.553424,0.954,0.013,0.010,0.028,0.54131,1.005,-0.46368999999999994,keda+keda
99,108,2023-04-04 19:01:52.010013,2023-04-04 19:01:53.745350,0.327,0.010,0.015,0.036,1.735337,0.388,1.347337,keda+keda
100,110,2023-04-04 19:01:52.887116,2023-04-04 19:01:53.942764,0.649,0.019,0.012,0.025,1.055648,0.7050000000000001,0.35064799999999985,keda+keda
101,113,2023-04-04 19:01:53.888248,2023-04-04 19:01:54.308475,0.949,0.022,0.011,0.035,0.420227,1.017,-0.5967729999999999,keda+keda
102,112,2023-04-04 19:01:53.890928,2023-04-04 19:01:54.664713,0.383,0.006,0.018,0.038,0.773785,0.445,0.32878499999999994,keda+keda
103,114,2023-04-04 19:01:54.017376,2023-04-04 19:01:55.074603,0.951,0.007,0.008,0.188,1.057227,1.154,-0.096773,keda+keda
104,117,2023-04-04 19:01:55.019202,2023-04-04 19:01:55.495134,0.971,0.010,0.012,0.251,0.475932,1.244,-0.768068,keda+keda
105,115,2023-04-04 19:01:54.912853,2023-04-04 19:01:55.967748,0.386,0.020,0.011,0.039,1.054895,0.456,0.598895,keda+keda
106,116,2023-04-04 19:01:54.913535,2023-04-04 19:01:56.004933,0.797,0.011,0.013,0.027,1.091398,0.8480000000000001,0.243398,keda+keda
107,118,2023-04-04 19:01:55.896133,2023-04-04 19:01:56.523010,0.951,0.028,0.009,0.029,0.626877,1.017,-0.3901229999999999,keda+keda
108,119,2023-04-04 19:01:55.898428,2023-04-04 19:01:56.925613,0.399,0.010,0.009,0.027,1.027185,0.44500000000000006,0.582185,keda+keda
109,120,2023-04-04 19:01:56.041980,2023-04-04 19:01:57.112260,0.407,0.008,0.010,0.032,1.07028,0.45699999999999996,0.6132799999999999,keda+keda
110,122,2023-04-04 19:01:56.919332,2023-04-04 19:01:57.394992,1.806,0.016,0.008,0.034,0.47566,1.864,-1.3883400000000001,keda+keda
111,125,2023-04-04 19:01:57.921716,2023-04-04 19:01:58.424647,2.064,0.009,0.010,0.034,0.502931,2.1169999999999995,-1.6140689999999995,keda+keda
112,123,2023-04-04 19:01:57.031954,2023-04-04 19:01:59.063018,0.500,0.011,0.008,0.042,2.031064,0.561,1.4700640000000003,keda+keda
113,121,2023-04-04 19:01:56.936673,2023-04-04 19:01:59.111949,0.664,0.015,0.011,0.043,2.175276,0.7330000000000001,1.4422760000000001,keda+keda
114,128,2023-04-04 19:01:58.913106,2023-04-04 19:01:59.523103,0.375,0.011,0.008,0.031,0.609997,0.42500000000000004,0.18499699999999997,keda+keda
115,129,2023-04-04 19:01:59.049447,2023-04-04 19:01:59.841659,0.449,0.011,0.008,0.028,0.792212,0.49600000000000005,0.296212,keda+keda
116,130,2023-04-04 19:01:59.919851,2023-04-04 19:02:00.373135,0.400,0.015,0.010,0.028,0.453284,0.45300000000000007,0.00028399999999995096,keda+keda
