time,cpu_used_aeneas,cpu_requested_aeneas,memory_used_aeneas,memory_requested_aeneas,pod_count_aeneas,mq_trigger_concurrency_aeneas,cpu_used_rawaeneas,cpu_requested_rawaeneas,memory_used_rawaeneas,memory_requested_rawaeneas,pod_count_rawaeneas,mq_trigger_concurrency_rawaeneas,cpu_used_getobject,cpu_requested_getobject,memory_used_getobject,memory_requested_getobject,pod_count_getobject,mq_trigger_concurrency_getobject,cpu_used_scaling-aeneas-tocloud,cpu_requested_scaling-aeneas-tocloud,memory_used_scaling-aeneas-tocloud,memory_requested_scaling-aeneas-tocloud,pod_count_scaling-aeneas-tocloud,mq_trigger_concurrency_scaling-aeneas-tocloud,cpu_used_mq_trigger_amqp-connector-aeneas,memory_used_mq_trigger_amqp-connector-aeneas,pod_count_mq_trigger_amqp-connector-aeneas,cpu_used_mq_trigger_amqp-connector-tocloud,memory_used_mq_trigger_amqp-connector-tocloud,pod_count_mq_trigger_amqp-connector-tocloud,cpu_used_mq_trigger_amqp-connector-rawaeneas,memory_used_mq_trigger_amqp-connector-rawaeneas,pod_count_mq_trigger_amqp-connector-rawaeneas,throughput
1680166162,0.010102131915916825,0.5,17483.2407123621,52428800,1,3.0,0.008874489550324282,0.15000000000000002,22325.708317800112,157286400,1,50.0,0.006149782227105011,0.1,4770.7947218789395,52428800,1,50.0,0.008296222916074332,0.1,15818.040963773754,134217728,1,50.0,0.0017797729112387175,0,1,0.0038409815278797567,0,1,0.002832745561052762,1454817.3033799485,1,0
1680166163,0.009569014399174399,0.5,16172.495295995792,52428800,1,3.0,0.008874489550324282,0.15000000000000002,22325.708317800112,157286400,1,50.0,0.006149782227105011,0.1,4770.7947218789395,52428800,1,50.0,0.008296222916074332,0.1,15818.040963773754,134217728,1,50.0,0.0017699506074351557,0,1,0.003825222686945138,0,1,0.003942743295894047,2411292.3368022703,1,0
1680166164,0.00821476451627913,0.5,12910.015072164331,52428800,1,3.0,0.008874489550324282,0.15000000000000002,22325.708317800112,157286400,1,50.0,0.006149782227105011,0.1,4770.7947218789395,52428800,1,50.0,0.008296222916074332,0.1,15818.040963773754,134217728,1,50.0,0.0007246850228959811,0,1,0.00380946384601052,0,1,0.003953869757571742,2411292.3368022703,1,0.06666666666666665
1680166165,0.007692962293343949,0.5,11849.985509914273,52428800,1,3.0,0.008874489550324282,0.15000000000000002,22325.708317800112,157286400,1,50.0,0.006149782227105011,0.1,4770.7947218789395,52428800,1,50.0,0.008296222916074332,0.1,15818.040963773754,134217728,1,50.0,0.0007246850228959811,0,1,0.003752592830894719,0,1,0.0039649962192494365,2411292.3368022703,1,0.06666666666666667
1680166166,0.007663622252426075,0.5,11750.384346224373,52428800,1,3.0,0.008874489550324282,0.15000000000000002,22325.708317800112,157286400,1,50.0,0.006149782227105011,0.1,4770.7947218789395,52428800,1,50.0,0.008296222916074332,0.1,15818.040963773754,134217728,1,50.0,0.0007246850228959811,0,1,0.0036690096700324384,0,1,0.003976122680927131,2411292.3368022703,1,0.06666666666666667
1680166167,0.0076342822115082025,0.5,11650.783182534477,52428800,1,3.0,0.008470773072533487,0.15000000000000002,21360.090967603137,157286400,1,50.0,0.006149782227105011,0.1,4770.7947218789395,52428800,1,50.0,0.008296222916074332,0.1,15818.040963773754,134217728,1,50.0,0.0007246850228959811,0,1,0.00365325082909782,0,1,0.0039872491426048255,2411292.3368022703,1,0.06666666666666667
1680166168,0.007604942170590328,0.5,11551.182018844576,52428800,1,3.0,0.008443551031618427,0.15000000000000002,21294.980731926866,157286400,1,50.0,0.006149782227105011,0.1,4770.7947218789395,52428800,1,50.0,0.007705977377851269,0.1,13750.86951575863,134217728,1,50.0,0.0005393468282903339,0,3,0.003637491988163201,0,1,0.0041607218066217625,2411292.3368022703,1,0.06666666666666667
1680166169,0.007575602129672456,0.5,11451.580855154676,52428800,1,3.0,0.004749610998789618,0.15000000000000002,9637.417666061912,157286400,1,50.0,0.0020309033092791064,0.1,1343.538158757927,52428800,1,50.0,0.007670603679048496,0.1,13626.982937308725,134217728,1,50.0,0.0005272687445754009,0,3,0.0035699901363951993,0,1,0.0041607218066217625,2411292.3368022703,1,0.19999999999999996
1680166170,0.004418034218442024,0.5,6169.596532543152,52428800,1,3.0,0.004722388957874558,0.15000000000000002,9572.307430385637,157286400,1,50.0,0.0014734541992704796,0.1,974.759326481522,52428800,1,50.0,0.0076352299802457235,0.1,13503.09635885882,134217728,1,50.0,0.0005151906608604679,0,3,0.00355423129546058,0,1,0.0041607218066217625,2411292.3368022703,1,0.2
1680166171,0.004420864427198655,0.5,6132.735661416628,52428800,1,3.0,0.0046951669169594985,0.15000000000000002,9507.197194709364,157286400,1,50.0,0.0014396058107824946,0.1,952.3670238355566,52428800,1,50.0,0.007599856281442951,0.1,13379.209780408914,134217728,1,50.0,0.0005031125771455348,0,3,0.003538472454525962,0,1,0.0041607218066217625,2411292.3368022703,1,0.2
1680166172,0.004382933924702654,0.5,6065.844642921684,52428800,1,3.0,0.004667944876044439,0.15000000000000002,9442.086959033091,157286400,1,50.0,0.0014057574222945094,0.1,929.974721189591,52428800,1,50.0,0.006173800987907976,0.1,8384.846256779425,134217728,1,50.0,0.0004910344934306018,0,3,0.0035227136135913438,0,1,0.0041607218066217625,2411292.3368022703,1,0.2
1680166173,0.004317488235213671,0.5,5978.682017409196,52428800,1,3.0,0.004640722835129379,0.15000000000000002,9376.976723356818,157286400,1,50.0,0.03946044748842042,0.1,691868.4694602519,52428800,1,50.0,0.006173800987907976,0.1,8384.846256779425,134217728,1,50.0,0.0004789564097156688,0,3,0.0035069547726567247,0,1,0.0041607218066217625,2411292.3368022703,1,0.2
1680166174,0.004252042545724688,0.5,5891.519391896707,52428800,1,3.0,0.004613500794214319,0.15000000000000002,9311.866487680545,157286400,1,50.0,0.04068622100217279,0.1,712345.3792722884,52428800,1,50.0,0.005020318809447002,0.1,6604.429576676823,134217728,1,50.0,0.0004668783260007358,0,3,0.0034911959317221065,0,1,0.0041607218066217625,2411292.3368022703,1,0.3999999999999999
1680166175,0.004186596856235705,0.5,5804.35676638422,52428800,1,3.0,0.00458627875329926,0.15000000000000002,9246.75625200427,157286400,1,50.0,0.04191199451592516,0.1,732822.2890843251,52428800,1,50.0,0.004952250700249494,0.1,6499.365450623325,134217728,1,50.0,0,0,3,0.0034754370907874883,0,1,0.0041607218066217625,2411292.3368022703,1,0.4
1680166176,0.0033647718133700856,0.5,4219.021307346629,52428800,1,3.0,0.0035744491035069447,0.15000000000000002,6826.641347035026,157286400,1,50.0,0.04313776802967753,0.1,753299.1988963615,52428800,1,50.0,0.004884182591051986,0.1,6394.301324569824,134217728,1,50.0,0.05713572413823405,779163.3025999471,3,0.004033343567725414,0,1,0.0041607218066217625,2411292.3368022703,1,0.4
1680166177,0.0033306338642472787,0.5,4193.870430153647,52428800,1,3.0,0.0035744491035069447,0.15000000000000002,6826.641347035026,157286400,1,50.0,0.0443635415434299,0.1,773776.1087083981,52428800,1,50.0,0.0020897144360574834,0.1,2080.9986935694583,134217728,1,50.0,0.059286406245726765,807375.4921683876,3,0.004260818146689223,0,1,0.0041607218066217625,2411292.3368022703,1,0.4
1680166178,0.003296495915124472,0.5,4168.719552960665,52428800,1,3.0,0.0035744491035069447,0.15000000000000002,6826.641347035026,157286400,1,50.0,0.045657359451158536,0.1,1513938.4523063337,52428800,1,50.0,0.0020897144360574834,0.1,2080.9986935694583,134217728,1,50.0,0.06143708835321948,835587.6817368283,3,0.004245059305754605,0,1,0.008974546688943447,2413598.3725994974,1,0.4
1680166179,0.0032623579660016645,0.5,4143.568675767682,52428800,1,3.0,0.0035744491035069447,0.15000000000000002,6826.641347035026,157286400,1,50.0,0.04688313296491091,0.1,1552854.7509129376,52428800,1,50.0,0.0020897144360574834,0.1,2080.9986935694583,134217728,1,50.0,0.0635877704607122,863799.8713052688,3,0.004229300464819986,0,1,0.008974546688943447,2413598.3725994974,1,0.6666666666666665
1680166180,0.0032282200168788576,0.5,4118.4177985747,52428800,1,3.0,0.0035744491035069447,0.15000000000000002,491544.1345041028,157286400,1,50.0,0.04810890647866328,0.1,1591771.049519541,52428800,1,50.0,0.0020897144360574834,0.1,2080.9986935694583,134217728,1,50.0,0.06573845256820492,892012.0608737092,3,0.0038353530797159262,0,1,0.008974546688943447,2413598.3725994974,1,0.6666666666666666
1680166181,0.0031940820677560508,0.5,4093.266921381717,52428800,1,3.0,0.0035744491035069447,0.15000000000000002,516754.3853574376,157286400,1,50.0,0.049334679992415656,0.1,1630687.3481261446,52428800,1,50.0,0.0020897144360574834,0.1,2080.9986935694583,134217728,1,50.0,0.06788913467569765,920224.2504421497,3,0.004504554194657303,0,1,0.008974546688943447,2413598.3725994974,1,0.6666666666666666
1680166182,0.0031599441186332435,0.5,4068.116044188735,52428800,1,3.0,0.0017886060802511307,0.15000000000000002,538352.4073108508,157286400,1,50.0,0.050560453506168015,0.1,1669603.6467327483,52428800,1,50.0,0.0020897144360574834,0.1,2080.9986935694583,134217728,1,50.0,0.09567293249015742,1728375.435127894,3,0.004494892805656656,0,1,0.008974546688943447,2413598.3725994974,1,0.6666666666666666
1680166183,0.003190307855261799,0.5,21758.45821050049,52428800,1,3.0,0.0017886060802511307,0.15000000000000002,563562.6581641856,157286400,1,50.0,0.05178622701992039,0.1,1708519.9453393517,52428800,1,50.0,0.0020897144360574834,0.1,2080.9986935694583,134217728,1,50.0,0.25974344227710616,4036614.7730663945,3,0.004494892805656656,0,1,0.00548141258298336,2306.03579722724,1,0.6666666666666666
1680166184,0.0031580881718862447,0.5,22260.162145010247,52428800,1,3.0,0.0017886060802511307,0.15000000000000002,588772.9090175203,157286400,1,50.0,0.05301200053367277,0.1,1747436.2439459555,52428800,1,50.0,0.022547343445780303,0.1,437010.8966277698,134217728,1,50.0,0.26860084655758787,4166133.339490676,3,0.004494892805656656,0,1,0.00548141258298336,2306.03579722724,1,1.2666666666666664
1680166185,0.12466988553357777,0.5,1715415.8155669877,52428800,1,3.0,0.0017886060802511307,0.15000000000000002,613983.159870855,157286400,1,50.0,0.054237774047425136,0.1,1786352.542552559,52428800,1,50.0,0.023365815224341772,0.1,453437.57368872437,134217728,1,50.0,0.2776944185545505,4350087.567297942,3,0.004494892805656656,0,1,0.00548141258298336,2306.03579722724,1,1.2666666666666666
1680166186,0.13001009140759423,0.5,1769533.7032385634,52428800,1,3.0,0.0017886060802511307,0.15000000000000002,639193.4107241898,157286400,1,50.0,0.05546354756117751,0.1,1825268.8411591628,52428800,1,50.0,0.022765579872263807,0.1,468451.46073661454,134217728,1,50.0,0.2865518228350322,4479606.133722222,3,0.004494892805656656,0,1,0.00548141258298336,2306.03579722724,1,1.2666666666666666
1680166187,0.1353502972816107,0.5,1823651.5909101393,52428800,1,3.0,0,0.15000000000000002,661189.2491304112,157286400,1,50.0,0.05668932107492987,0.1,1864185.1397657664,52428800,1,50.0,0.023618880224759567,0.1,484912.8211091286,134217728,1,50.0,0.29540922711551393,4609124.700146504,3,0.004494892805656656,0,1,0.00548141258298336,2306.03579722724,1,1.2666666666666666
1680166188,0.14069050315562714,0.5,1877769.478581715,52428800,1,3.0,0,0.15000000000000002,686399.4999837461,157286400,1,50.0,0.05791509458868225,0.1,1903101.4383723699,52428800,1,50.0,0.02453874413518046,0.1,519624.5579580729,134217728,1,50.0,0.30426663139599575,7018791.74839375,3,0.004494892805656656,0,1,0.00548141258298336,2306.03579722724,1,1.2666666666666666
