time,cpu_used_pyodforest,cpu_requested_pyodforest,memory_used_pyodforest,memory_requested_pyodforest,pod_count_pyodforest,mq_trigger_concurrency_pyodforest,cpu_used_preprocess,cpu_requested_preprocess,memory_used_preprocess,memory_requested_preprocess,pod_count_preprocess,mq_trigger_concurrency_preprocess,cpu_used_tagdata,cpu_requested_tagdata,memory_used_tagdata,memory_requested_tagdata,pod_count_tagdata,mq_trigger_concurrency_tagdata,cpu_used_storedata,cpu_requested_storedata,memory_used_storedata,memory_requested_storedata,pod_count_storedata,mq_trigger_concurrency_storedata,cpu_used_mq_trigger_amqp-connector-outlier,memory_used_mq_trigger_amqp-connector-outlier,pod_count_mq_trigger_amqp-connector-outlier,cpu_used_mq_trigger_amqp-connector-preprocess,memory_used_mq_trigger_amqp-connector-preprocess,pod_count_mq_trigger_amqp-connector-preprocess,cpu_used_mq_trigger_amqp-connector-tagged,memory_used_mq_trigger_amqp-connector-tagged,pod_count_mq_trigger_amqp-connector-tagged,cpu_used_mq_trigger_amqp-connector-store,memory_used_mq_trigger_amqp-connector-store,pod_count_mq_trigger_amqp-connector-store,throughput
1680615582,0.032134969552234396,0.5,21387.223090541112,52428800,1,3.0,0.00340506614556684,0.1,3464.1044455678352,134217728,1,50.0,0.005875652150493039,0.1,1504801.72346623,134217728,1,50.0,0.005616262581123925,0.1,1491.8123842691546,134217728,1,50.0,0.13133202510962627,2556924.101797674,0,0.0033484991855122063,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,3.066666666666667
1680615583,0.032071201529830916,0.5,21387.223090541112,52428800,1,3.0,0.00340506614556684,0.1,3464.1044455678352,134217728,1,50.0,0.005839241430191515,0.1,1481780.8932599295,134217728,1,50.0,0.005616262581123925,0.1,1491.8123842691546,134217728,1,50.0,0.1356673765318607,2648579.982422747,0,0.009803041923239412,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,3.066666666666667
1680615584,0.19738042544181236,0.5,50608.47087533686,52428800,1,3.0,0.00340506614556684,0.1,3464.1044455678352,134217728,1,50.0,0.005802830709889989,0.1,1458760.063053629,134217728,1,50.0,0.005616262581123925,0.1,1491.8123842691546,134217728,1,50.0,0.14000272795409505,2740235.8630478205,0,0.009881935020781137,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,3.066666666666667
1680615585,0.19731665741940888,0.5,50608.47087533686,52428800,1,3.0,0.00340506614556684,0.1,3464.1044455678352,134217728,1,50.0,0.005766419989588463,0.1,1435739.2328473278,134217728,1,50.0,0.005616262581123925,0.1,1491.8123842691546,134217728,1,50.0,0.14433807937632948,2831891.743672894,0,0.009960828118322862,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,4.199999999999999
1680615586,0.20118022433273355,0.5,54150.81618274747,52428800,1,3.0,0.00340506614556684,0.1,3464.1044455678352,134217728,1,50.0,0.005730009269286938,0.1,1412718.4026410272,134217728,1,50.0,0.005616262581123925,0.1,1491.8123842691546,134217728,1,50.0,0.14867343079856388,2923547.6242979676,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,4.199999999999999
1680615587,0.3737323646657869,0.5,90628.7508879149,52428800,1,3.0,0.00832247160795023,0.1,18864.62068769536,134217728,1,50.0,0.005693598548985412,0.1,1389697.5724347264,134217728,1,50.0,0.005616262581123925,0.1,1491.8123842691546,134217728,1,50.0,0.1529848698154338,3015203.5049230405,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,4.199999999999999
1680615588,0.37370209502433577,0.5,90628.7508879149,52428800,1,3.0,0.00832247160795023,0.1,18864.62068769536,134217728,1,50.0,0.005657187828683886,0.1,1366676.7422284256,134217728,1,50.0,0.005616262581123925,0.1,1491.8123842691546,134217728,1,50.0,0.1573173714694207,3106859.3855481143,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,4.199999999999999
1680615589,0.3736718253828847,0.5,90628.7508879149,52428800,1,3.0,0.00832247160795023,0.1,18864.62068769536,134217728,1,50.0,0.011161621652794794,0.1,1073020.3966328232,134217728,1,50.0,0.0506152605400011,0.1,90159.42801246539,134217728,1,50.0,0.16164987312340764,3198515.2661731876,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.001123695513394204,0,1,4.199999999999999
1680615590,0.3736415557414336,0.5,90628.7508879149,52428800,1,3.0,0.01822710900538515,0.1,49192.73816803192,134217728,1,50.0,0.013092818331584204,0.1,535323.9358389633,134217728,1,50.0,0.05097758145452187,0.1,90879.28741492584,134217728,1,50.0,0.2830586651588549,2340249.6,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0,0,1,5.199999999999999
1680615591,0.3736112860999825,0.5,90628.7508879149,52428800,1,3.0,0.01822710900538515,0.1,49192.73816803192,134217728,1,50.0,0.013092818331584204,0.1,535323.9358389633,134217728,1,50.0,0.05133990236904264,0.1,91599.14681738631,134217728,1,50.0,0.2912338938517224,2340249.6,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0,0,1,5.199999999999999
1680615592,0.37358101645853137,0.5,90628.7508879149,52428800,1,3.0,0.01822710900538515,0.1,49192.73816803192,134217728,1,50.0,0.013092818331584204,0.1,535323.9358389633,134217728,1,50.0,0.051174078836835314,0.1,92231.85829304573,134217728,1,50.0,0.29948016009513884,2340249.6,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0,0,1,5.199999999999999
1680615593,0.3735507468170803,0.5,90628.7508879149,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.013092818331584204,0.1,535323.9358389633,134217728,1,50.0,0.05150445488673816,0.1,92946.44654527327,134217728,1,50.0,0.3076553887880063,2356190.7759562843,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.014529917812426385,3353.8262085906317,1,5.199999999999999
1680615594,0.3735204771756292,0.5,90628.7508879149,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.05742508032678197,0.1,104767.74551806318,134217728,1,50.0,0.3158306174808739,2356960.1748633883,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.014529917812426385,3353.8262085906317,1,5.199999999999999
1680615595,0.37349020753417805,0.5,90628.7508879149,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.057393135462164055,0.1,104762.47436783025,134217728,1,50.0,0.32400584617374134,2357729.573770492,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,3.933333333333333
1680615596,0.37345993789272697,0.5,90628.7508879149,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.05736119059754613,0.1,104757.20321759731,134217728,1,50.0,0.3321810748666088,5299306.812496625,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,3.933333333333333
1680615597,0.3734296682512759,0.5,90628.7508879149,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.05610042262567061,0.1,104549.1667313543,134217728,1,50.0,0.3403563035594763,5419021.683002946,0,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,3.933333333333333
1680615598,0.8222051036688108,0.5,177262.35206154193,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.05610042262567061,0.1,104549.1667313543,134217728,1,50.0,0.34853153225234385,5538736.553509266,2,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,3.933333333333333
1680615599,0.8222051036688108,0.5,177262.35206154193,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.05610042262567061,0.1,104549.1667313543,134217728,1,50.0,0.3567067609452114,5658451.424015586,2,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,3.933333333333333
1680615600,1.0311762812901217,0.5,203093.68792597318,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.09398316802073439,0.1,187731.29962648408,134217728,1,50.0,0.38859860823128706,5778166.294521906,2,0.011109235492688982,0,1,0.008022376973818976,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,4
1680615601,1.0442378013845461,0.5,205648.43401934212,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.09209961937835044,0.1,187188.7830701927,134217728,1,50.0,0.4110375897356679,8914035.39445812,2,0.00993108542054963,0,1,0.0035510267108472596,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,4
1680615602,1.0572993214789708,0.5,208203.18011271104,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.09209961937835044,0.1,187188.7830701927,134217728,1,50.0,0.4201889799083564,9136046.648429569,2,0.009852192323007904,0,1,0.0035510267108472596,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,4
1680615603,1.1880803942686482,0.5,232978.41447427892,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.12042195760525148,0.1,247061.19095908865,134217728,1,50.0,0.429340370081045,9358057.902401017,2,0.00977329922546618,0,1,0.0035510267108472596,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,4
1680615604,2.077212671090301,0.5,377284.9701991448,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.12042195760525148,0.1,247061.19095908865,134217728,1,50.0,0.43761082521903427,9580069.156372465,2,0.009694406127924455,0,1,0.0035510267108472596,3462.2667027319453,1,0.02823888627132118,3481.866221094539,1,4
1680615605,2.082718621549909,0.5,378413.5433026739,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.12042195760525148,0.1,247061.19095908865,134217728,1,50.0,0.44633799756787884,9802080.410343913,2,0.00961551303038273,0,1,0.00912881147698863,780436.3216217635,1,0.02823888627132118,3481.866221094539,1,4
1680615606,2.0882245720095174,0.5,379542.1164062031,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.12042195760525148,0.1,247061.19095908865,134217728,1,50.0,0.4521263618498808,10024091.664315362,2,0.009536619932841005,0,1,0.00912881147698863,780436.3216217635,1,0.02823888627132118,3481.866221094539,1,4
1680615607,2.093730522469126,0.5,380670.6895097322,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.12042195760525148,0.1,247061.19095908865,134217728,1,50.0,0.4605202037312109,10246102.918286808,2,0.0030820771951138005,0,1,0.00912881147698863,780436.3216217635,1,0.02823888627132118,3481.866221094539,1,4
1680615608,2.0992364729287347,0.5,381799.26261326135,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.01570942357269509,0.1,45560.830555906985,134217728,1,50.0,0.12042195760525148,0.1,247061.19095908865,134217728,1,50.0,0.5100562217637534,10461658.146028748,2,0.0030031840975720753,0,1,0.015117433186917013,1571126.5814886075,1,0.02823888627132118,3481.866221094539,1,4
1680615609,2.104742423388343,0.5,382927.83571679046,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.013995403282915077,0.1,41181.54996841347,134217728,1,50.0,0.1358444588706838,0.1,282278.76241818717,134217728,1,50.0,0.4816755241237819,12141581.726502959,2,0.00292429100003035,0,1,0.015117433186917013,1598037.2335862345,1,0.02823888627132118,3481.866221094539,1,4
1680615610,2.110248373847951,0.5,384056.40882031963,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.013890358220110637,0.1,40913.16236116376,134217728,1,50.0,0.1358444588706838,0.1,282278.76241818717,134217728,1,50.0,0.48692695369829736,13961954.01778223,2,0.0028453979024886254,0,1,0.015117433186917013,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615611,2.1157543243075594,0.5,385184.98192384874,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.0137853131573062,0.1,40644.774753914055,134217728,1,50.0,0.1358444588706838,0.1,282278.76241818717,134217728,1,50.0,0.5046286689267674,17296828.412997186,2,0.012562648480302294,1032.0798944789901,1,0.015117433186917013,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615612,2.121260274767168,0.5,386313.55502737785,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.021168805388037795,0.1,66026.53381848737,134217728,1,50.0,0.10518286182030802,0.1,222096.7032047536,134217728,1,50.0,0.5150341819321121,17703691.484510485,2,0.027496524412009123,2553.424820669883,1,0.015117433186917013,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615613,2.1267662252267767,0.5,387442.128130907,52428800,1,3.0,0.023597273730730117,0.1,66011.22297841209,134217728,1,50.0,0.02572736384283092,0.1,83115.30097134251,134217728,1,50.0,0.10518286182030802,0.1,222096.7032047536,134217728,1,50.0,0.37687270526498357,18129733.7344725,2,0.027496524412009123,2553.424820669883,1,0.015117433186917013,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615614,2.0833050052738575,0.5,378533.7363381998,52428800,1,3.0,0.02571405694132274,0.1,76901.76263746375,134217728,1,50.0,0.01632064403840211,0.1,53657.7268504181,134217728,1,50.0,0.10518286182030802,0.1,222096.7032047536,134217728,1,50.0,0.38069546176584723,18536596.8059858,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615615,2.0833050052738575,0.5,378533.7363381998,52428800,1,3.0,0.02571405694132274,0.1,76901.76263746375,134217728,1,50.0,0.01632064403840211,0.1,53657.7268504181,134217728,1,50.0,0.10518286182030802,0.1,222096.7032047536,134217728,1,50.0,0.3845776708153551,16603210.277499089,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615616,2.0833050052738575,0.5,378533.7363381998,52428800,1,3.0,0.022493052752543995,0.1,67774.26767550611,134217728,1,50.0,0.01632064403840211,0.1,53657.7268504181,134217728,1,50.0,0.10518286182030802,0.1,222096.7032047536,134217728,1,50.0,0.38845987986486313,17010073.349012386,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615617,2.066643735091828,0.5,366605.0285172258,52428800,1,3.0,0.022293350093434396,0.1,67208.36185605309,134217728,1,50.0,0.01632064403840211,0.1,53657.7268504181,134217728,1,50.0,0.10518286182030802,0.1,222096.7032047536,134217728,1,50.0,0.39234208891437106,17416936.42052568,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615618,1.8215752465419979,0.5,313505.87886694405,52428800,1,3.0,0.019432942998284766,0.1,62134.618352166246,134217728,1,50.0,0.01632064403840211,0.1,53657.7268504181,134217728,1,50.0,0.09930492962403754,0.1,210418.42411863763,134217728,1,50.0,0.41814018822137966,17823799.492038976,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615619,1.8872061914081864,0.5,311879.91517680325,52428800,1,3.0,0.019509233582399643,0.1,62526.97089103825,134217728,1,50.0,0.01632064403840211,0.1,53657.7268504181,134217728,1,50.0,0.09894260870951678,0.1,209698.56471617718,134217728,1,50.0,0.44605603261494514,18230662.563552268,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615620,1.8707004003042704,0.5,294721.3314212024,52428800,1,3.0,0.01958552416651452,0.1,62919.32342991023,134217728,1,50.0,0.01632064403840211,0.1,53657.72685041809,134217728,1,50.0,0.1081784945508326,0.1,200077.18729442538,134217728,1,50.0,0.3049807936868834,18637525.635065563,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615621,1.874667872352107,0.5,294992.00711920334,52428800,1,3.0,0.011899172688380113,0.1,41314.350860824175,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.16128008753692044,0.1,255440.3338133453,134217728,1,50.0,0.3053536061650253,16063885.663748896,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615622,1.8786353443999437,0.5,295262.68281720433,52428800,1,3.0,0.012175165931604589,0.1,42272.60921914918,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.16128008753692044,0.1,255440.3338133453,134217728,1,50.0,0.3057264186431673,16432824.913984697,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.028483731273718473,3441.5688074510063,1,4
1680615623,1.8826028164477804,0.5,295533.3585152053,52428800,1,3.0,0.03009994630186351,0.1,78644.97245993349,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.15359039396983565,0.1,218606.43727604154,134217728,1,50.0,0.30609923112130927,16780315.894849636,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.02319093068059585,3353.8262085906317,1,4
1680615624,1.886570288495617,0.5,295804.0342132063,52428800,1,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.1540166143746072,0.1,218761.93434022457,134217728,1,50.0,0.3113758325306914,17127806.87571458,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.008902461750781307,0,1,4
1680615625,1.890537760543454,0.5,296074.7099112073,52428800,1,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.15444283477937873,0.1,218917.4314044076,134217728,1,50.0,0.3351855864101672,16234736.485589297,2,0.027496524412009123,2553.424820669883,1,0.02802387294210901,1614639.1258576252,1,0.023075267306324358,898.2456140350877,1,4
1680615626,1.8945052325912906,0.5,296345.3856092083,52428800,1,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.15486905518415028,0.1,219072.92846859063,134217728,1,50.0,0.3351855864101672,16557746.10118486,2,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4
1680615627,1.778630036876491,0.5,273994.81842886534,52428800,1,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.1552952755889218,0.1,219228.42553277366,134217728,1,50.0,0.3257266959464496,16424540.484054402,2,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4
1680615628,1.7750419392895118,1.5,272839.32113702653,157286400,3,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.14706254102766478,0.1,200551.99837845337,134217728,1,50.0,0.32523036162851177,16695804.482599435,3,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4
1680615629,1.8137202704057163,1.5,280347.3152744292,157286400,3,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.14694983350774418,0.1,199535.4082939152,134217728,1,50.0,0.3190344717496134,18919943.00710208,3,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4
1680615630,1.8046262223591283,1.5,278063.24487906124,157286400,3,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.14683712598782359,0.1,198518.8182093771,134217728,1,50.0,0.30840606886659017,18345388.719002195,3,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4.733333333333333
1680615631,1.7955321743125403,1.5,275779.1744836933,157286400,3,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.11840208024100195,0.1,137629.82023594299,134217728,1,50.0,0.29019745669305796,18564935.681646224,3,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4.733333333333333
1680615632,1.6717680058208815,1.5,235538.52556298897,157286400,3,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.11828937272108135,0.1,136613.23015140483,134217728,1,50.0,0.41222493610757044,12300146.050621197,3,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4.733333333333333
1680615633,1.67022952740911,1.5,234680.62815746083,157286400,3,3.0,0.03420838172050307,0.1,92909.60638195947,134217728,1,50.0,0.032865705142357385,0.1,83254.03233877849,134217728,1,50.0,0.11817666520116075,0.1,135596.64006686668,134217728,1,50.0,0.41586424629159063,12357272.173949705,3,0.027496524412009123,2553.424820669883,1,0.02887021032808279,1616717.4784655026,1,0.021026090639597636,898.2456140350877,1,4.733333333333333
